Text,Datetime,Location,Hashtags,polarity,subjectivity
maybe time appointments previous administrations resign partyman voted da beginnings,17:11:05 09:36:04,South Africa,['DA'],-0.1666666666666666,0.1666666666666666
enemy black liberation south africa noconfidence zumavote eff blf balekambete blacktwitter,17:08:08 08:26:36,"Johanessburg,South Africa","['NoConfidence', 'zumavote', 'EFF', 'BLF', 'BalekaMbete', 'BlackTwitter']",-0.1666666666666666,0.4333333333333333
expecting gain thislet know continue vote black power anc rules,17:11:07 04:39:45,Johannesburg,['ANC'],-0.1666666666666666,0.4333333333333333
6 shows majority black people including eff smalema votes killing likes murder,17:11:02 11:33:39,"Johannesburg, South Africa",['EFF'],-0.1666666666666666,0.4333333333333333
students must research eff represent aspirations black people used black votes da run metros,17:10:15 06:08:44,"Pietermaritzburg, South Africa","['Eff', 'DA']",-0.1666666666666666,0.4333333333333333
eff say last years elections volunteers removed dozen fake posters different areas,17:01:29 09:30:18,"Johannesburg, South Africa",['EFF'],-0.1666666666666666,0.5555555555555555
eff said last years elections volunteers removed dozen fake posters different areas,17:01:28 07:00:20,"Johannesburg, South Africa",['EFF'],-0.1666666666666666,0.5555555555555555
students must research eff represent aspirations black people used black votes da run metros,17:10:15 06:08:44,"Pietermaritzburg, South Africa","['Eff', 'DA']",-0.1666666666666666,0.4333333333333333
ja eff voted malema says wanted give black child opportunity called embarrassment,17:01:23 11:25:35,"Johannesburg, South Africa",['EFF'],-0.1666666666666666,0.4333333333333333
oh see corrupt anc guptas makes money wmc ok dear voters rand weakens food petrol expensive capish,17:10:31 19:43:31,South Africa,"['corrupt', 'ANC', 'Guptas', 'WMC']",-0.1666666666666666,0.7333333333333334
let never said eff take punches justice seriously thinking next vote effda merge,17:02:09 22:35:47,"Johannesburg , South Africa",['EFF'],-0.1666666666666666,0.3333333333333333
tense night republic kodwa reassured fact voting eff 2019 anc must properly learn word coalition government angithi hear skin,17:12:17 19:27:25,Johannesburg,"['EFF', 'ANC']",-0.1666666666666666,0.3
mess anc hyped conference voting eff 2019 neh,17:12:19 08:04:52,"Johannesburg, South Africa",['EFF'],-0.175,0.175
lets aware anc delegates ramaphosas dirty politics please share lets stop ramaphosa vote buying cr17 anc54 ancelectiveconference,17:12:18 09:24:24,"Johannesburg, South Africa","['ANC', 'Ramaphosa', 'Ramaphosa', 'CR17', 'ANC54', 'ANCElectiveConference']",-0.175,0.525
anc mantashe says dont want people voting wrong party mistake says newly formed adc brings possibility already problem aic,17:12:04 12:41:20,Midrand,['ANC'],-0.1818181818181818,0.6772727272727272
2019 elections time thank eff udm da votes little theyve done fight expose anc corruption guptas,17:06:12 18:56:12,"Mpumalanga, South Africa","['EFF', 'UDM', 'DA', 'ANC', 'Guptas']",-0.1875,0.5
ever doubted anc loose power 2019 doubt universe guiding reflect deeply top6 selection corrupt acemagashule senzomchunu anc corruptions cousins amlive,17:12:19 05:16:07,"Durban, South Africa","['ANC', 'AceMagashule', 'SenzoMchunu', 'ANC', 'AMLive']",-0.1923076923076923,0.5564102564102564
secretballot eff wants ancmps 2 vote consciences afford councillors 2 ko mogalecity dirty,17:07:17 11:30:15,"Klerksdorp, South Africa","['SecretBallot', 'EFF', 'ANCMps', 'mogalecity', 'dirty']",-0.1999999999999999,0.45
fake polls researches peddled around anc losing election 2019 ndz wins anc presidency fake polls nothing propaganda tool help prop support billionaire candidate preferred billionaire friends,17:12:12 13:45:38,South Africa,"['ANC', 'NDZ']",-0.1999999999999999,0.5750000000000001
anc concerned issue missing votes anc54 themoneyshow,17:12:20 16:28:52,"Gauteng, South Africa","['ANC', 'ANC54', 'TheMoneyShow']",-0.2,0.05
effs vena says andile lungisa promised going bring pop star somewhere ate r2 mill art culture currently facing criminal charges nmbcouncilvote eff anc da,17:11:30 14:37:55,South Africa,"['nmbcouncilvote', 'EFF', 'ANC', 'DA']",-0.2,0.475
ancs steering committee calls emergency meeting missing votes anc54 68votes,17:12:19 08:25:47,South Africa,"['ANC', 'ANC54', '68Votes']",-0.2,0.05
effs vena says andile lungisa promised going bring pop star somewhere ate r2 mill art culture currently facing criminal charges nmbcouncilvote eff anc da,17:11:30 14:37:55,South Africa,"['nmbcouncilvote', 'EFF', 'ANC', 'DA']",-0.2,0.475
da steenhuisen says zuma dead man walking zumavote,17:08:09 10:39:01,"Johannesburg, South Africa","['DA', 'ZumaVote']",-0.2,0.4
da arrogantly power eff wouldve voted wit anc lets narrow minded helenzille 2 devils,17:03:16 17:01:55,South Africa,"['DA', 'EFF', 'ANC', 'HelenZille']",-0.2,0.4
effs vena says andile lungisa promised going bring pop star somewhere ate r2 mill art culture currently facing criminal charges nmbcouncilvote eff anc da,17:11:30 14:37:55,South Africa,"['nmbcouncilvote', 'EFF', 'ANC', 'DA']",-0.2,0.475
nrqoftheday make 68 missing votes send us comments ancelectiveconference2017 ancelectiveconference ancvotes ancdecides2017 sabcnews top6 nasrec anc,17:12:20 05:58:10,South Africa,"['ANCElectiveConference2017', 'ANCElectiveConference', 'ANCVotes', 'ANCdecides2017', 'SABCNews', 'Top6', 'Nasrec', 'ANC']",-0.2,0.05
anc54 senzo mchunu met anc president cyril ramaphosa regarding reports missing votes,17:12:20 10:15:14,South Africa,"['ANC54', 'ANC']",-0.2,0.05
nrqoftheday make 68 missing votes send us comments ancelectiveconference2017 ancelectiveconference ancvotes ancdecides2017 sabcnews top6 nasrec anc,17:12:20 05:58:10,"Johannesburg, South Africa","['ANCElectiveConference2017', 'ANCElectiveConference', 'ANCVotes', 'ANCdecides2017', 'SABCNews', 'Top6', 'Nasrec', 'ANC']",-0.2,0.05
deal beginning real state capture false allegations zuma false state capture victory demonstrates fall grace capture power anc anc54 electioncapture,17:12:20 12:28:05,"Randburg, South Africa","['SA', 'ANC', 'ANC54', 'Electioncapture']",-0.2,0.5
heebaan eff talking early election hai go ralokwa ka rena felo faas fighting within eventually makes one corrupt,17:12:29 16:11:11,"Randburg, South Africa",['EFF'],-0.2,0.65
da leader mmusi maimane zuma effectively dead president walking secretballot voteofnoconfidence sabcnews,17:08:08 18:03:27,Cape Town,"['DA', 'SecretBallot', 'VoteofNoConfidence', 'sabcnews']",-0.2,0.4
eff malema waste time try vote confidence try everything crisis cabinetreshuffle,17:03:31 12:23:25,Johannesburg,"['EFF', 'cabinetreshuffle']",-0.2,0.0
nrqoftheday make 68 missing votes send us comments ancelectiveconference2017 ancelectiveconference ancvotes ancdecides2017 sabcnews top6 nasrec anc,17:12:20 05:58:10,Johannesburg,"['ANCElectiveConference2017', 'ANCElectiveConference', 'ANCVotes', 'ANCdecides2017', 'SABCNews', 'Top6', 'Nasrec', 'ANC']",-0.2,0.05
smalema lets vote government get rid losers supplying us meds eff,17:11:02 03:27:39,"Polokwane, South Africa",['EFF'],-0.2,0.2
ancmustfall zumasmustfall corruptionmustfall lootingmustfall wakeupsa zumas destroying country keep letting get away letting blame wmc laughing voters u r fool u vote anc zumas,17:11:13 07:58:37,South Africa,"['ANCmustFALL', 'ZumaSmustFALL', 'CorruptionMustFall', 'LootingMustFALL', 'WakeUpSA', 'Zumas', 'DESTROYING', 'WMC', 'laughing', 'ANC', 'Zumas']",-0.2,0.0
anc corrupt da racist eff violent fair man vote,17:03:17 22:36:08,"Kempton Park, South Africa","['ANC', 'DA', 'EFF']",-0.2,0.9666666666666668
frustrating indeed current anc leaders accountability actions goodbyetomyvote,17:11:27 13:19:55,South Africa,"['ANC', 'Goodbyetomyvote']",-0.2,0.65
das motion dissolve saparliament early election fails opposition vote anc,17:09:05 22:59:59,"Centurion, South Africa","['DA', 'SAparliament', 'ANC']",-0.2,0.3
shit voted eff deserve parli voices voiceless sona2017,17:02:09 18:08:56,"Stellenbosch, South Africa","['EFF', 'SONA2017']",-0.2,0.8
election cyrilramaphosa anc president little late anc means little people left behind poverty joblessness anc dead cannot selfcorrect matter helm mmusimaimane,17:12:19 07:46:25,South Africa,"['CyrilRamaphosa', 'ANC', 'MmusiMaimane']",-0.2125,0.4499999999999999
see poor ramaphosa also become victim wmc guptas zumas bellpottinger good job fake wmc news anc uses wmc get voters go some1 want idiots tell ancdecides,17:11:08 12:31:59,South Africa,"['Ramaphosa', 'WMC', 'Guptas', 'Zumas', 'BellPottinger', 'WMC', 'ANC', 'IDIOTS', 'ANCdecides']",-0.215,0.61
every step makes get black votes helen zille take back 5 steps thats ill vote eff,17:03:16 07:36:05,South Africa,['EFF'],-0.2222222222222222,0.4777777777777778
delegates anc conference get mandate branches vote certain voting conducted secret ballot branches know mandate carried flawed process,17:12:16 09:23:24,"Johannesburg, South Africa",['ANC'],-0.2285714285714285,0.5904761904761905
malema feel fact anc gauteng wanted votes secret tell us something malema trusted corrupt loves money much zumas,17:11:30 09:14:02,South Africa,"['Malema', 'ANC', 'Malema', 'Corrupt', 'Zumas']",-0.2333333333333333,0.6333333333333333
coetzee sonwa akanni 1010 see voters support anc eff complicit corrupt shit different,17:08:22 08:48:15,South Africa,"['ANC', 'EFF']",-0.2333333333333333,0.7999999999999999
wmcpaidmedia spreading fake propaganda like virus nation wmcstooge contesting presidency novoteramaphosa ramaphosaleaks paradiseleaks marikanamassacre wmcs propaganda thepresidentkeepers push cr17 anc leader leroux,17:12:11 07:54:37,South Africa,"['WMCPAIDMEDIA', 'FAKE', 'Nation', 'WMCstooge', 'NoVoteRamaphosa', 'RamaphosaLeaks', 'Paradiseleaks', 'MarikanaMassacre', 'WMC', 'ThePresidentKeepers', 'CR17', 'ANC']",-0.2333333333333333,0.4000000000000001
disregard rule law involvement corrupt deals gupta family zuma go anc build chance staying power next round elections countryduty,17:12:20 00:47:29,"Johannesburg, South Africa","['Gupta', 'Zuma', 'ANC', 'CountryDuty']",-0.2333333333333333,0.4666666666666666
im davoter supporter beliefs giving due necessary da led council cant blamed dirty city aresebetseng,17:09:30 06:40:20,"Pretoria, South Africa","['DAVoter', 'DA', 'AreSebetseng']",-0.2416666666666666,0.725
also remember tomorrow wednesday 6 dec 11am da leaders meet opposition parties review past year coalitionled governance cities johannesburg tshwane nelson mandela bay daisaccountable voteda 2019,17:12:05 16:16:20,"Jozi-mjondolo, SA","['DA', 'DAIsAccountable', 'VoteDA']",-0.25,0.25
headlines past week anc elections 1 ramaphosa sold people codesa rewarded bee billions wmc 2 sacp gives money delegates anc conference 3 killzuma book reveals betrayal 1 4 watch space,17:12:13 21:42:58,South Africa,"['Ramaphosa', 'CODESA', 'BEE', 'WMC', 'SACP', 'ANC', 'KillZuma']",-0.25,0.25
broader voter unable 2 comprehend effect estimated r200m anc wastage hed vote differently da eff,17:08:21 18:18:28,South Africa,"['SA', 'ANC', 'DA', 'EFF']",-0.25,0.55
2019 elections smaller members deoc find difficult explain voters vote rather da eff,17:04:10 05:45:58,South Africa,"['DEOC', 'DA', 'EFF']",-0.25,0.75
stay eff wrong politics two parties wanted deputy mayor position service delivery personal interests atholtrollip councilvote,17:11:30 06:15:45,"Cape Town, South Africa","['EFF', 'AtholTrollip', 'CouncilVote']",-0.25,0.6
comrades wondering equal opportunity society means anc failed us anc54 ancwl ancvotes bathabiledlamini,17:12:20 04:22:44,South Africa,"['ANC', 'ANC54', 'ANCWL', 'ANCVotes', 'BathabileDlamini']",-0.25,0.275
anxiously waiting voting results anc 54,17:12:18 16:42:19,"Nelspruit, South Africa",['ANC'],-0.25,1.0
watching pulling anc teeth election set corruption horse trading run strongmen room ordinary members,17:10:30 03:53:45,South Africa,['ANC'],-0.25,0.5
never vote anc cr17 make anc includes corrupt thieves besides history testimony never change organisation inside outyou simply need leave,17:12:22 06:09:32,Cape Town,"['ANC', 'ANC']",-0.25,0.6785714285714286
fake eff posters elections war room appear actually gone provides evidence,17:01:24 13:03:00,South Africa,['EFF'],-0.25,0.55
da leader zwakele forces speaker vote amendments small victory procedure democracy durbancouncil stopethekwinicollapse,17:09:28 12:44:41,"Durban, South Africa","['DA', 'durbancouncil', 'StopeThekwinicollapse']",-0.25,0.4
anc hope matter gets votes dwindle theyhavenotfoundafix4internalstriveandcorruption may become small minority soon,17:12:03 07:40:09,South Africa,"['ANC', 'TheyHaveNotFoundAFix4InternalStriveAndCorruption']",-0.25,0.4
anc dead ramaphosa election late maimane ramaphosa,17:12:19 07:57:51,South Africa,"['ANC', 'Maimane', 'Ramaphosa']",-0.25,0.5
eff never vote rural corrupt party whose rule turned junkbillions leaving country ilicitly anc must fall,17:11:30 06:22:52,midvaal,['ANC'],-0.25,0.5
african national congress women league ancwl president bathabile dlamini says league celebrating outcome leadership elections anc failed women south africa,17:12:19 13:11:41,"Bloemfontein, South Africa","['ANCWL', 'Dlamini', 'ANC']",-0.25,0.15
based past history election promises anc da leaders evaporate elections,17:10:18 06:16:07,South Africa,"['ANC', 'DA']",-0.25,0.25
broader voter unable 2 comprehend effect estimated r200m anc wastage hed vote differently da eff,17:08:21 18:18:28,South Africa,"['SA', 'ANC', 'DA', 'EFF']",-0.25,0.55
whilst eff hitherto ancs achilles heel amongst voters metsimaholo today shows vulnerable party sacps exit potentially overall majority 2019,17:11:30 20:07:30,"Cape Town, South Africa","['EFF', 'ANC', 'Metsimaholo', 'SACP']",-0.25,0.25
ramaphosa camp started vote buying process cost cr17 want presidency prove master rupert worthless worth making person whites since joined anc novoteramaphosa anc54 ancconference ancconference2017,17:12:17 14:11:54,South Africa,"['Ramaphosa', 'Vote', 'CR17', 'Rupert', 'Whites', 'ANC', 'NoVoteRamaphosa', 'ANC54', 'ANCConference', 'ANCConference2017']",-0.25,0.5
snap elections exclusive party ideology udm eff called dissolveparliament past,17:08:11 19:51:01,"Johannesburg, South Africa","['UDM', 'EFF', 'DissolveParliament']",-0.25,0.25
whilst eff hitherto ancs achilles heel amongst voters metsimaholo today shows vulnerable party sacps exit potentially overall majority 2019,17:11:30 20:07:30,"Cape Town, South Africa","['EFF', 'ANC', 'Metsimaholo', 'SACP']",-0.25,0.25
